code,parentCode,level,nameKr
PS15011,PS15,3,20 m 이상
PS15010,PS15,3,15~20 m
PS15009,PS15,3,10~15 m
PS15008,PS15,3,5~10 m
PS15007,PS15,3,1~5 m
PS15006,PS15,3,70~100 cm
PS15005,PS15,3,50~70 cm
PS15004,PS15,3,30~50 cm
PS15003,PS15,3,10~30 cm
PS15002,PS15,3,5~10 cm
PS15001,PS15,3,5 cm 이하
